Folder Number;Image Number;Image Description ;Date;License;Place;Specific Location;Place in TWKM Database;Holder;Distinct Holder Name ;Holder in TWKM Website;Archaeological Site;Distinct Archaeological Site Name;Archaeological Site in TWKM Website;Archaeological Site in TWKM Database;Artefact Name;Distinct Artefact Name;Artefact Type;Artefact Type in TWKM Database;Artefact in TWKM Database;Catalogue Number;Publication;Zotero-ID;Inventory Number;Note;Creator of Image;Publications;Collection ;Editing State
3;KHM_1986_F221_R01_05;PNK, Altar;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Altar;PNK: KHM 4 - 74;Altar;http://idiom-projekt.de/voc/artefacttype/concept000005;;KHM 4 - 74;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 139.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R01_06;Chicanna, Capstone 3;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chicanna;CHC;http://mayawoerterbuch.de/sites/chicanna/;;Chicanna, Capstone 3;CHC: Cst. 3;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;;;;From Structure XX;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R02_07;Chicanna, Capstone 3;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chicanna;CHC;http://mayawoerterbuch.de/sites/chicanna/;;Chicanna, Capstone 3;CHC: Cst. 3;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;;;;From Structure XX;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R02_08;Chicanna, Capstone 1;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chicanna;CHC;http://mayawoerterbuch.de/sites/chicanna/;;Chicanna, Capstone 1;CHC: Cst. 1;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;;;;From Structure XX;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R02_09;Chicanna, Capstone 1;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chicanna;CHC;http://mayawoerterbuch.de/sites/chicanna/;;Chicanna, Capstone 1;CHC: Cst. 1;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;;;;From Structure XX;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R02_10;Chicanna, Capstones 3 and 1;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chicanna;CHC;http://mayawoerterbuch.de/sites/chicanna/;;Chicanna, Capstone 3;CHC: Cst. 3;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;;;;From Structure XX;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R02_10;Chicanna, Capstones 3 and 1;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chicanna;CHC;http://mayawoerterbuch.de/sites/chicanna/;;Chicanna, Capstone 1;CHC: Cst. 1;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;;;;From Structure XX;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R02_11;Chunhuhub, Facade Figure 4;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chunhuhub;CHH;;;Chunhuhub, Facade Figure 4;CHH: FFig. 4;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;;Mayer, Karl Herbert (1989): Maya Monuments: Sculptures of Unknown Provenance, Supplement 2. Maya Monuments 5. Von Flemming, Berlin. Plate 15.;idiom_bibliography/items/itemKey/RNIUCF6D;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R02_12;Chunhuhub, Facade Figure 4;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chunhuhub;CHH;;;Chunhuhub, Facade Figure 4;CHH: FFig. 4;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;;Mayer, Karl Herbert (1989): Maya Monuments: Sculptures of Unknown Provenance, Supplement 2. Maya Monuments 5. Von Flemming, Berlin. Plate 15.;idiom_bibliography/items/itemKey/RNIUCF6D;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R03_15;PNK, Statue;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Statue;PNK: KHM 4 - 72;Statue;http://idiom-projekt.de/voc/artefacttype/concept000003;;KHM 4 - 72;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 138.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R03_16;PNK, Statue;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Statue;PNK: KHM 4 - 72;Statue;http://idiom-projekt.de/voc/artefacttype/concept000003;;KHM 4 - 72;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 138.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R03_18;Xculoc, Lintel 1, Underside;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Xculoc;XCL;http://mayawoerterbuch.de/sites/xculoc/;;Xculoc, Lintel 1;XCL: Lnt. 1;Lintel;http://idiom-projekt.de/voc/artefacttype/concept000084;;;;;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R04_20;PNK, Statue;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Statue;PNK: KHM 4 - 73;Statue;http://idiom-projekt.de/voc/artefacttype/concept000003;;KHM 4 - 73;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 128.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R04_21;PNK, Statue;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Statue;PNK: KHM 4 - 73;Statue;http://idiom-projekt.de/voc/artefacttype/concept000003;;KHM 4 - 73;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 128.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R04_22;PNK, Statue;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Statue;PNK: KHM 4 - 73;Statue;http://idiom-projekt.de/voc/artefacttype/concept000003;;KHM 4 - 73;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 128.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R04_24;PNK, Fragment;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Fragment;PNK: KHM 6 - 46;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 6 - 46;Mayer, Karl Herbert (1991): Maya Monuments: Sculptures of Unknown Provenance, Supplement 3. Maya Monuments 6. Von Flemming, Berlin.  Plate 177.;idiom_bibliography/items/itemKey/F322QJFX;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R05_25;PNK, Fragment;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Fragment;PNK: KHM 6 - 46;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 6 - 46;Mayer, Karl Herbert (1991): Maya Monuments: Sculptures of Unknown Provenance, Supplement 3. Maya Monuments 6. Von Flemming, Berlin.  Plate 177.;idiom_bibliography/items/itemKey/F322QJFX;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R05_26;PNK, Stela;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Stela;PNK: KHM 4 - 71;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 4 - 71;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 137.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R05_30;PNK, Panel;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Fragment;PNK: KHM 4 - 88;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 4 - 88;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 150.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R06_31;PNK, Panel;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Fragment;PNK: KHM 4 - 88;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 4 - 88;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 150.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R06_32;PNK, Panel;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Fragment;PNK: KHM 4 - 89;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 4 - 89;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 151.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R06_33;PNK, Panel;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Fragment;PNK: KHM 4 - 89;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 4 - 89;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 151.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R06_34;PNK, Fragment;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Fragment;PNK: KHM 6 - 45;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 6 - 45;Mayer, Karl Herbert (1991): Maya Monuments: Sculptures of Unknown Provenance, Supplement 3. Maya Monuments 6. Von Flemming, Berlin.  Plate 176.;idiom_bibliography/items/itemKey/F322QJFX;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R07_35;PNK, Fragment;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Fragment;PNK: KHM 6 - 45;Fragment;http://idiom-projekt.de/voc/artefacttype/concept000193;;KHM 6 - 45;Mayer, Karl Herbert (1991): Maya Monuments: Sculptures of Unknown Provenance, Supplement 3. Maya Monuments 6. Von Flemming, Berlin.  Plate 176.;idiom_bibliography/items/itemKey/F322QJFX;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R07_36;Xculoc, Glyphic Stone 1;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Xculoc;XCL;http://mayawoerterbuch.de/sites/xculoc/;;Xculoc, Block;XCL: GStn. 1;Block;http://idiom-projekt.de/voc/artefacttype/concept000194;;;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 22.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F221_R07_37;Xculoc, Glyphic Stone 1;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Xculoc;XCL;http://mayawoerterbuch.de/sites/xculoc/;;Xculoc, Block;XCL: GStn. 1;Block;http://idiom-projekt.de/voc/artefacttype/concept000194;;;Mayer, Karl Herbert (1987): Maya Monuments: Sculptures of Unknown Provenance, Supplement 1. Maya Monuments 4. Von Flemming, Berlin.  Plate 22.;idiom_bibliography/items/itemKey/78TW3ZQJ;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R01_00;PNK, Stone Head;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 5 - 52;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 5 - 52;Mayer, Karl Herbert (1989): Maya Monuments: Sculptures of Unknown Provenance, Supplement 2. Maya Monuments 5. Von Flemming, Berlin. Plate 160.;idiom_bibliography/items/itemKey/RNIUCF6D;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R01_01;PNK, Stone Head;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 5 - 52;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 5 - 52;Mayer, Karl Herbert (1989): Maya Monuments: Sculptures of Unknown Provenance, Supplement 2. Maya Monuments 5. Von Flemming, Berlin. Plate 160.;idiom_bibliography/items/itemKey/RNIUCF6D;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R01_02;PNK, Stone Head;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 5 - 52;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 5 - 52;Mayer, Karl Herbert (1989): Maya Monuments: Sculptures of Unknown Provenance, Supplement 2. Maya Monuments 5. Von Flemming, Berlin. Plate 160.;idiom_bibliography/items/itemKey/RNIUCF6D;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R01_03;PNK, Stone Head;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 5 - 52;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 5 - 52;Mayer, Karl Herbert (1989): Maya Monuments: Sculptures of Unknown Provenance, Supplement 2. Maya Monuments 5. Von Flemming, Berlin. Plate 160.;idiom_bibliography/items/itemKey/RNIUCF6D;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R01_04;PNK, Stone Head;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 47;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 47;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 187.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R01_05;PNK, Stone Head;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 47;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 47;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 187.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R02_06;PNK, Stone Head;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 47;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 47;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 187.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R02_07;Xculoc, Capstone;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Xculoc;XCL;http://mayawoerterbuch.de/sites/xculoc/;;Xculoc, Capstone;XCL: Cst. Building of the Sculptured Columns;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;Pollock, Harry E. D. (1980): The Puuc: An Architectural Survey of the Hill Country of Yucatan and Northern Campeche, Mexico. Memoirs of the Peabody Museum of Archaeology and Ethnology, Harvard University 19. Peabody Museum, Cambridge, MA.  Figure 633c.;idiom_bibliography/items/itemKey/86BPDRK2;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R02_08;Xculoc, Capstone;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Xculoc;XCL;http://mayawoerterbuch.de/sites/xculoc/;;Xculoc, Capstone;XCL: Cst. Building of the Sculptured Columns;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;Pollock, Harry E. D. (1980): The Puuc: An Architectural Survey of the Hill Country of Yucatan and Northern Campeche, Mexico. Memoirs of the Peabody Museum of Archaeology and Ethnology, Harvard University 19. Peabody Museum, Cambridge, MA.  Figure 633c.;idiom_bibliography/items/itemKey/86BPDRK2;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R02_09;Xculoc, Capstone;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Xculoc;XCL;http://mayawoerterbuch.de/sites/xculoc/;;Xculoc, Capstone;XCL: Cst. Building of the Sculptured Columns;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;Pollock, Harry E. D. (1980): The Puuc: An Architectural Survey of the Hill Country of Yucatan and Northern Campeche, Mexico. Memoirs of the Peabody Museum of Archaeology and Ethnology, Harvard University 19. Peabody Museum, Cambridge, MA. Figure 633c.;idiom_bibliography/items/itemKey/86BPDRK2;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R02_10;Xculoc, Capstone;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Xculoc;XCL;http://mayawoerterbuch.de/sites/xculoc/;;Xculoc, Capstone;XCL: Cst. Building of the Sculptured Columns;Capstone;http://idiom-projekt.de/voc/artefacttype/concept000078;;;Pollock, Harry E. D. (1980): The Puuc: An Architectural Survey of the Hill Country of Yucatan and Northern Campeche, Mexico. Memoirs of the Peabody Museum of Archaeology and Ethnology, Harvard University 19. Peabody Museum, Cambridge, MA.  Figure 633c.;idiom_bibliography/items/itemKey/86BPDRK2;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R03_14;Chunhuhub, Facade Figure 1;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chunhuhub;CHH;;;Chunhuhub, Facade Figure 1;CHH: FFig. 1;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;;Mayer, Karl Herbert (1989): Maya Monuments: Sculptures of Unknown Provenance, Supplement 2. Maya Monuments 5. Von Flemming, Berlin. Plate 13.;idiom_bibliography/items/itemKey/RNIUCF6D;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R03_15;Chunhuhub, Facade Figure 1;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chunhuhub;CHH;;;Chunhuhub, Facade Figure 1;CHH: FFig. 1;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;;Mayer, Karl Herbert (1989): Maya Monuments: Sculptures of Unknown Provenance, Supplement 2. Maya Monuments 5. Von Flemming, Berlin. Plate 13.;idiom_bibliography/items/itemKey/RNIUCF6D;;;Karl Herbert Mayer;;CTR;public
3;KHM_1986_F222_R03_16;Chunhuhub, Facade Figure 1;1986;CC By 4.0;Campeche;;;Museo Regional de Campeche Casa Teniente del Rey;CTR;http://mayawoerterbuch.de/museums/museo-regional-de-campeche-casa-teniente-del-rey/;Chunhuhub;CHH;;;Chunhuhub, Facade Figure 1;CHH: FFig. 1;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;;Mayer, Karl Herbert (1989): Maya Monuments: Sculptures of Unknown Provenance, Supplement 2. Maya Monuments 5. Von Flemming, Berlin. Plate 13.;idiom_bibliography/items/itemKey/RNIUCF6D;;;Karl Herbert Mayer;;CTR;public
